Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2

c1=-5.0, c2=-7.5, d=-30, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-7.5, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-7.5, d=-25, lambda=0.001

Train: 0.7661138771303023 Validation: 0.7424498187920576

c1=-5.0, c2=-7.5, d=-25, lambda=0.01

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-7.5, d=-25, lambda=0.1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-7.5, d=-25, lambda=1

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-7.5, d=-25, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=-7.5, d=-20, lambda=0.001

Train: 0.7661138771270534 Validation: 0.742449818788724

c1=-5.0, c2=-7.5, d=-20, lambda=0.01

Train: 0.7661138771299774 Validation: 0.7424498187917242

c1=-5.0, c2=-7.5, d=-20, lambda=0.1

Train: 0.7661138771302698 Validation: 0.7424498187920242

c1=-5.0, c2=-7.5, d=-20, lambda=1

Train: 0.766113877130299 Validation: 0.7424498187920542

c1=-5.0, c2=-7.5, d=-20, lambda=10

Train: 0.7661138771303019 Validation: 0.7424498187920572

c1=-5.0, c2=-7.5, d=-15, lambda=0.001

Train: 0.7661139545778114 Validation: 0.7424498982410381

c1=-5.0, c2=-7.5, d=-15, lambda=0.01

Train: 0.7661138848750513 Validation: 0.7424498267369536

c1=-5.0, c2=-7.5, d=-15, lambda=0.1

Train: 0.766113877904777 Validation: 0.7424498195865471

c1=-5.0, c2=-7.5, d=-15, lambda=1

Train: 0.7661138772077498 Validation: 0.7424498188715065

c1=-5.0, c2=-7.5, d=-15, lambda=10

Train: 0.766113877138047 Validation: 0.7424498188000025

c1=-5.0, c2=-7.5, d=-10, lambda=0.001

Train: 0.764277509865986 Validation: 0.7405664819809865

c1=-5.0, c2=-7.5, d=-10, lambda=0.01

Train: 0.7659291575239708 Validation: 0.7422603847329413

c1=-5.0, c2=-7.5, d=-10, lambda=0.1

Train: 0.7660953942798535 Validation: 0.7424308643208601

c1=-5.0, c2=-7.5, d=-10, lambda=1

Train: 0.7661120287362979 Validation: 0.7424479232342232

c1=-5.0, c2=-7.5, d=-10, lambda=10

Train: 0.7661136922898121 Validation: 0.7424496292351669

c1=-5.0, c2=-7.5, d=-5, lambda=0.001

Train: 0.42667304804826656 Validation: 0.41169187628652587

c1=-5.0, c2=-7.5, d=-5, lambda=0.01

Train: 0.5328810578192044 Validation: 0.5063605880143401

c1=-5.0, c2=-7.5, d=-5, lambda=0.1

Train: 2.429325387211138 Validation: 2.426311582377866

c1=-5.0, c2=-7.5, d=-5, lambda=1

Train: 0.8182460820046105 Validation: 0.7958054375724745

c1=-5.0, c2=-7.5, d=-5, lambda=10

Train: 0.7706030813818169 Validation: 0.7470505922194374

c1=-5.0, c2=-7.5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=-7.5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=-7.5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=-7.5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=-7.5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=-7.5, d=5, lambda=0.001

Train: 0.07608825781390814 Validation: 0.29910313930117993

c1=-5.0, c2=-7.5, d=5, lambda=0.01

Train: 0.07608825781517563 Validation: 0.29910321713847665

c1=-5.0, c2=-7.5, d=5, lambda=0.1

Train: 0.07608825795200924 Validation: 0.29910401660480096

c1=-5.0, c2=-7.5, d=5, lambda=1

Train: 0.07608827177581322 Validation: 0.29911217761898234

c1=-5.0, c2=-7.5, d=5, lambda=10

Train: 0.07608997327177143 Validation: 0.29922506226976714

c1=-5.0, c2=-7.5, d=10, lambda=0.001

Train: 0.07836135912030409 Validation: 0.3114659485146113

c1=-5.0, c2=-7.5, d=10, lambda=0.01

Train: 0.07609157764969858 Validation: 0.3121253296800668

c1=-5.0, c2=-7.5, d=10, lambda=0.1

Train: 0.07608844558809921 Validation: 0.31209326268076343

c1=-5.0, c2=-7.5, d=10, lambda=1

Train: 0.07608825885747242 Validation: 0.31208382312747784

c1=-5.0, c2=-7.5, d=10, lambda=10

Train: 0.07608825782774208 Validation: 0.31208404400395406

c1=-5.0, c2=-7.5, d=15, lambda=0.001
singular matrix error
c1=-5.25, c2=-7.875, d=15.75, lambda=0.0010500000000000002
c1=-5.0, c2=-7.5, d=15, lambda=0.01
singular matrix error
c1=-5.25, c2=-7.875, d=15.75, lambda=0.0105
c1=-5.0, c2=-7.5, d=15, lambda=0.1
singular matrix error
c1=-5.25, c2=-7.875, d=15.75, lambda=0.10500000000000001
c1=-5.0, c2=-7.5, d=15, lambda=1
singular matrix error
c1=-5.25, c2=-7.875, d=15.75, lambda=1.05
c1=-5.0, c2=-7.5, d=15, lambda=10

Train: 2.5291077128802206e+19 Validation: 5013374228478193.0

c1=-5.0, c2=-7.5, d=20, lambda=0.001
singular matrix error
c1=-5.25, c2=-7.875, d=21.0, lambda=0.0010500000000000002
c1=-5.0, c2=-7.5, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=-7.875, d=21.0, lambda=0.0105
c1=-5.0, c2=-7.5, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=-7.875, d=21.0, lambda=0.10500000000000001
c1=-5.0, c2=-7.5, d=20, lambda=1
singular matrix error
c1=-5.25, c2=-7.875, d=21.0, lambda=1.05
c1=-5.0, c2=-7.5, d=20, lambda=10
singular matrix error
c1=-5.25, c2=-7.875, d=21.0, lambda=10.5
c1=-5.0, c2=0, d=-30, lambda=0.001

Train: nan Validation: nan

c1=-5.0, c2=0, d=-30, lambda=0.01

Train: nan Validation: nan

c1=-5.0, c2=0, d=-30, lambda=0.1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-30, lambda=1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-30, lambda=10

Train: nan Validation: nan

c1=-5.0, c2=0, d=-25, lambda=0.001

Train: nan Validation: nan

c1=-5.0, c2=0, d=-25, lambda=0.01

Train: nan Validation: nan

c1=-5.0, c2=0, d=-25, lambda=0.1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-25, lambda=1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-25, lambda=10

Train: nan Validation: nan

c1=-5.0, c2=0, d=-20, lambda=0.001

Train: nan Validation: nan

c1=-5.0, c2=0, d=-20, lambda=0.01

Train: nan Validation: nan

c1=-5.0, c2=0, d=-20, lambda=0.1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-20, lambda=1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-20, lambda=10

Train: nan Validation: nan

c1=-5.0, c2=0, d=-15, lambda=0.001

Train: nan Validation: nan

c1=-5.0, c2=0, d=-15, lambda=0.01

Train: nan Validation: nan

c1=-5.0, c2=0, d=-15, lambda=0.1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-15, lambda=1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-15, lambda=10

Train: nan Validation: nan

c1=-5.0, c2=0, d=-10, lambda=0.001

Train: nan Validation: nan

c1=-5.0, c2=0, d=-10, lambda=0.01

Train: nan Validation: nan

c1=-5.0, c2=0, d=-10, lambda=0.1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-10, lambda=1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-10, lambda=10

Train: nan Validation: nan

c1=-5.0, c2=0, d=-5, lambda=0.001

Train: nan Validation: nan

c1=-5.0, c2=0, d=-5, lambda=0.01

Train: nan Validation: nan

c1=-5.0, c2=0, d=-5, lambda=0.1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-5, lambda=1

Train: nan Validation: nan

c1=-5.0, c2=0, d=-5, lambda=10

Train: nan Validation: nan

c1=-5.0, c2=0, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=0, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=0, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=0, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=0, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=0, d=5, lambda=0.001

Train: 0.5817978514053527 Validation: 1.2875248239613848

c1=-5.0, c2=0, d=5, lambda=0.01

Train: 1.9141479974000886 Validation: 1.0040952339366247

c1=-5.0, c2=0, d=5, lambda=0.1

Train: 4.2809448805941 Validation: 1.0923064213532077

c1=-5.0, c2=0, d=5, lambda=1

Train: 3.0138457235030893 Validation: 1.3869783037878898

c1=-5.0, c2=0, d=5, lambda=10

Train: 8.688736932246622 Validation: 15.828380429990016

c1=-5.0, c2=0, d=10, lambda=0.001

Train: 0.20768409367565638 Validation: 0.973614302699384

c1=-5.0, c2=0, d=10, lambda=0.01

Train: 0.2498456530276253 Validation: 0.9749299030384635

c1=-5.0, c2=0, d=10, lambda=0.1

Train: 0.2980178844754687 Validation: 0.9822739728141153

c1=-5.0, c2=0, d=10, lambda=1

Train: 0.35225992528212974 Validation: 0.9889869232714674

c1=-5.0, c2=0, d=10, lambda=10

Train: 0.40656256926079365 Validation: 0.9948708723845766

c1=-5.0, c2=0, d=15, lambda=0.001

Train: 1.0687072019077793e+49 Validation: 6.228829620348262e+43

c1=-5.0, c2=0, d=15, lambda=0.01

Train: 2.3906560339953247e+43 Validation: 6.112751176617317e+31

c1=-5.0, c2=0, d=15, lambda=0.1

Train: 1.0890835068414162e+38 Validation: 1.9335111299735215e+30

c1=-5.0, c2=0, d=15, lambda=1

Train: 7.521197600494964e+34 Validation: 1.1490716138481813e+35

c1=-5.0, c2=0, d=15, lambda=10

Train: 6.241550741924592 Validation: 3.8590498881279136

c1=-5.0, c2=0, d=20, lambda=0.001

Train: 1.0883227250488286e+116 Validation: 2.748655166401593e+111

c1=-5.0, c2=0, d=20, lambda=0.01

Train: 4.2676236880355057e+86 Validation: 1.4383465821607752e+83

c1=-5.0, c2=0, d=20, lambda=0.1

Train: 6.677305501045063e+84 Validation: 1.2102822465146415e+79

c1=-5.0, c2=0, d=20, lambda=1

Train: 5.571740964275289e+71 Validation: 5.039850253068972e+64

c1=-5.0, c2=0, d=20, lambda=10

Train: 2.484246437232187e+83 Validation: 3.117611686537282e+72

c1=-5.0, c2=5, d=-30, lambda=0.001

Train: 1.3376349694537667e+88 Validation: 1.4342660198802136e+58

c1=-5.0, c2=5, d=-30, lambda=0.01
singular matrix error
c1=-5.25, c2=5.25, d=-31.5, lambda=0.0105
c1=-5.0, c2=5, d=-30, lambda=0.1
singular matrix error
c1=-5.25, c2=5.25, d=-31.5, lambda=0.10500000000000001
c1=-5.0, c2=5, d=-30, lambda=1
singular matrix error
c1=-5.25, c2=5.25, d=-31.5, lambda=1.05
c1=-5.0, c2=5, d=-30, lambda=10
singular matrix error
c1=-5.25, c2=5.25, d=-31.5, lambda=10.5
c1=-5.0, c2=5, d=-25, lambda=0.001
singular matrix error
c1=-5.25, c2=5.25, d=-26.25, lambda=0.0010500000000000002
c1=-5.0, c2=5, d=-25, lambda=0.01

Train: 2.1938967459228277e+74 Validation: 2.0734398150481437e+49

c1=-5.0, c2=5, d=-25, lambda=0.1

Train: 4.02777261244899e+75 Validation: 4.513627136875765e+62

c1=-5.0, c2=5, d=-25, lambda=1

Train: 2.2031612092957087e+78 Validation: 4.391964276344684e+66

c1=-5.0, c2=5, d=-25, lambda=10
singular matrix error
c1=-5.25, c2=5.25, d=-26.25, lambda=10.5
c1=-5.0, c2=5, d=-20, lambda=0.001

Train: 2.9426861505279815e+76 Validation: 3.242038403828642e+54

c1=-5.0, c2=5, d=-20, lambda=0.01

Train: 4.427966994777591e+65 Validation: 2.9870113151787002e+41

c1=-5.0, c2=5, d=-20, lambda=0.1
singular matrix error
c1=-5.25, c2=5.25, d=-21.0, lambda=0.10500000000000001
c1=-5.0, c2=5, d=-20, lambda=1
singular matrix error
c1=-5.25, c2=5.25, d=-21.0, lambda=1.05
c1=-5.0, c2=5, d=-20, lambda=10
singular matrix error
c1=-5.25, c2=5.25, d=-21.0, lambda=10.5
c1=-5.0, c2=5, d=-15, lambda=0.001

Train: 5.660280341616231e+62 Validation: 1.552345856675688e+49

c1=-5.0, c2=5, d=-15, lambda=0.01

Train: 4.6373909936432634e+66 Validation: 3.8102650499591334e+60

c1=-5.0, c2=5, d=-15, lambda=0.1
singular matrix error
c1=-5.25, c2=5.25, d=-15.75, lambda=0.10500000000000001
c1=-5.0, c2=5, d=-15, lambda=1
singular matrix error
c1=-5.25, c2=5.25, d=-15.75, lambda=1.05
c1=-5.0, c2=5, d=-15, lambda=10
singular matrix error
c1=-5.25, c2=5.25, d=-15.75, lambda=10.5
c1=-5.0, c2=5, d=-10, lambda=0.001

Train: 2.2344963910188877e+37 Validation: 1.3850972958624876e+27

c1=-5.0, c2=5, d=-10, lambda=0.01

Train: 1.5324462827625522e+33 Validation: 1.1644793404382253e+27

c1=-5.0, c2=5, d=-10, lambda=0.1

Train: 1.5759282573318317e+43 Validation: 2.302858984378718e+24

c1=-5.0, c2=5, d=-10, lambda=1

Train: 1.4982666911652935e+30 Validation: 6.66864723945059e+20

c1=-5.0, c2=5, d=-10, lambda=10

Train: 8.610211775272059e+35 Validation: 2.079222721267957e+23

c1=-5.0, c2=5, d=-5, lambda=0.001

Train: 0.1855077817873457 Validation: 10001.249268563113

c1=-5.0, c2=5, d=-5, lambda=0.01

Train: 0.44885402449593237 Validation: 3675.701674490359

c1=-5.0, c2=5, d=-5, lambda=0.1

Train: 0.43416207850351346 Validation: 199.1772496633603

c1=-5.0, c2=5, d=-5, lambda=1

Train: 0.6064706660895306 Validation: 4.163360620302319

c1=-5.0, c2=5, d=-5, lambda=10

Train: 0.8896926437436303 Validation: 1.654147788197859

c1=-5.0, c2=5, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=5, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=5, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=5, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=5, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=5, d=5, lambda=0.001

Train: 0.07608825858224347 Validation: 4.089192728133827

c1=-5.0, c2=5, d=5, lambda=0.01

Train: 0.07608833813369424 Validation: 4.177146407350949

c1=-5.0, c2=5, d=5, lambda=0.1

Train: 0.07610642541439676 Validation: 6.177715651709503

c1=-5.0, c2=5, d=5, lambda=1

Train: 0.14615014448987382 Validation: 39.835232285130566

c1=-5.0, c2=5, d=5, lambda=10

Train: 0.13539674228084206 Validation: 4.128886055490049

c1=-5.0, c2=5, d=10, lambda=0.001

Train: 0.07608828585047987 Validation: 21.61003415395299

c1=-5.0, c2=5, d=10, lambda=0.01

Train: 0.07608825816688686 Validation: 21.610081862343975

c1=-5.0, c2=5, d=10, lambda=0.1

Train: 0.07608825782142052 Validation: 21.6086962721539

c1=-5.0, c2=5, d=10, lambda=1

Train: 0.07608825828032391 Validation: 21.59487799690615

c1=-5.0, c2=5, d=10, lambda=10

Train: 0.07608830387365391 Validation: 21.457749359232082

c1=-5.0, c2=5, d=15, lambda=0.001

Train: 0.8450080945764179 Validation: 29.98710188465093

c1=-5.0, c2=5, d=15, lambda=0.01

Train: 0.11396451919150039 Validation: 16.608071146641148

c1=-5.0, c2=5, d=15, lambda=0.1

Train: 0.07662707977153443 Validation: 15.872343240433304

c1=-5.0, c2=5, d=15, lambda=1

Train: 0.07609186168236774 Validation: 15.865704334198746

c1=-5.0, c2=5, d=15, lambda=10

Train: 0.07608833683532294 Validation: 15.85901833552881

c1=-5.0, c2=5, d=20, lambda=0.001

Train: 88487623797960.16 Validation: 89849561246004.69

c1=-5.0, c2=5, d=20, lambda=0.01

Train: 275236.55654056044 Validation: 285109.44013944716

c1=-5.0, c2=5, d=20, lambda=0.1

Train: 442.257352661601 Validation: 537.6089651288097

c1=-5.0, c2=5, d=20, lambda=1

Train: 35727.2053146748 Validation: 65878.4256480192

c1=-5.0, c2=5, d=20, lambda=10

Train: 7956365.2764074 Validation: 24665656.127476696

c1=-5.0, c2=10, d=-30, lambda=0.001

Train: 0.7659358191043932 Validation: 0.7424616097427333

c1=-5.0, c2=10, d=-30, lambda=0.01

Train: 0.7659596025918581 Validation: 0.7424600331572344

c1=-5.0, c2=10, d=-30, lambda=0.1

Train: 0.7659722055505136 Validation: 0.7424535843839568

c1=-5.0, c2=10, d=-30, lambda=1

Train: 0.7659782001702952 Validation: 0.7424501145537702

c1=-5.0, c2=10, d=-30, lambda=10

Train: 0.7659791613921186 Validation: 0.7424498418609362

c1=-5.0, c2=10, d=-25, lambda=0.001
singular matrix error
c1=-5.25, c2=10.5, d=-26.25, lambda=0.0010500000000000002
c1=-5.0, c2=10, d=-25, lambda=0.01
singular matrix error
c1=-5.25, c2=10.5, d=-26.25, lambda=0.0105
c1=-5.0, c2=10, d=-25, lambda=0.1
singular matrix error
c1=-5.25, c2=10.5, d=-26.25, lambda=0.10500000000000001
c1=-5.0, c2=10, d=-25, lambda=1
singular matrix error
c1=-5.25, c2=10.5, d=-26.25, lambda=1.05
c1=-5.0, c2=10, d=-25, lambda=10

Train: 0.7659785438175537 Validation: 0.742449852747773

c1=-5.0, c2=10, d=-20, lambda=0.001

Train: 4.128484962464295e+29 Validation: 0.7424617069192633

c1=-5.0, c2=10, d=-20, lambda=0.01

Train: 0.7658310122700904 Validation: 0.742460903620399

c1=-5.0, c2=10, d=-20, lambda=0.1

Train: 0.7659520031857001 Validation: 0.7424560436752368

c1=-5.0, c2=10, d=-20, lambda=1

Train: 0.7659744403600182 Validation: 0.7424505398000492

c1=-5.0, c2=10, d=-20, lambda=10

Train: 0.7659782806264929 Validation: 0.7424498690961814

c1=-5.0, c2=10, d=-15, lambda=0.001

Train: 0.7640782716449428 Validation: 0.7424612286100033

c1=-5.0, c2=10, d=-15, lambda=0.01

Train: 0.7652323617600325 Validation: 0.742461120238637

c1=-5.0, c2=10, d=-15, lambda=0.1

Train: 0.7658658890401461 Validation: 0.7424572381665298

c1=-5.0, c2=10, d=-15, lambda=1

Train: 0.7659638881513339 Validation: 0.7424509358766196

c1=-5.0, c2=10, d=-15, lambda=10

Train: 0.76597715366851 Validation: 0.7424498938879

c1=-5.0, c2=10, d=-10, lambda=0.001

Train: 0.7635912319791336 Validation: 0.742302845511593

c1=-5.0, c2=10, d=-10, lambda=0.01

Train: 0.7641309443480755 Validation: 0.7424448152794526

c1=-5.0, c2=10, d=-10, lambda=0.1

Train: 0.7653754213151704 Validation: 0.7424566433377249

c1=-5.0, c2=10, d=-10, lambda=1

Train: 0.7658982826705645 Validation: 0.742451349658061

c1=-5.0, c2=10, d=-10, lambda=10

Train: 0.7659704042291656 Validation: 0.7424499155406664

c1=-5.0, c2=10, d=-5, lambda=0.001

Train: 0.4745790588413508 Validation: 0.469300166752564

c1=-5.0, c2=10, d=-5, lambda=0.01

Train: 0.5571120578732033 Validation: 0.5340052154641013

c1=-5.0, c2=10, d=-5, lambda=0.1

Train: 0.6861386407476525 Validation: 0.6628355276736061

c1=-5.0, c2=10, d=-5, lambda=1

Train: 0.7551105499128582 Validation: 0.7318550860586325

c1=-5.0, c2=10, d=-5, lambda=10

Train: 0.764851523727141 Validation: 0.7413550776701457

c1=-5.0, c2=10, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=10, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=10, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=10, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=10, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=10, d=5, lambda=0.001

Train: 0.07608825807877811 Validation: 29.18545782452791

c1=-5.0, c2=10, d=5, lambda=0.01

Train: 0.07608828238563442 Validation: 28.4565709847169

c1=-5.0, c2=10, d=5, lambda=0.1

Train: 0.07608983969281187 Validation: 22.762971473131667

c1=-5.0, c2=10, d=5, lambda=1

Train: 0.07610730174039967 Validation: 7.5827432977838125

c1=-5.0, c2=10, d=5, lambda=10

Train: 0.07637495587997306 Validation: 3.212342410474564

c1=-5.0, c2=10, d=10, lambda=0.001

Train: 0.13528741484044332 Validation: 4.166210154773194

c1=-5.0, c2=10, d=10, lambda=0.01

Train: 0.07620300799819094 Validation: 4.213822294600746

c1=-5.0, c2=10, d=10, lambda=0.1

Train: 0.07608936636959598 Validation: 4.207539530436908

c1=-5.0, c2=10, d=10, lambda=1

Train: 0.07608831801285437 Validation: 4.209839904453716

c1=-5.0, c2=10, d=10, lambda=10

Train: 0.07608825846705243 Validation: 4.209999252812844

c1=-5.0, c2=10, d=15, lambda=0.001
singular matrix error
c1=-5.25, c2=10.5, d=15.75, lambda=0.0010500000000000002
c1=-5.0, c2=10, d=15, lambda=0.01

Train: 3.3012295359966167e+18 Validation: 3.2042620472286577e+18

c1=-5.0, c2=10, d=15, lambda=0.1

Train: 1910987.8586919445 Validation: 5268026.151624559

c1=-5.0, c2=10, d=15, lambda=1

Train: 45.065257054879645 Validation: 93.57162413120263

c1=-5.0, c2=10, d=15, lambda=10

Train: 0.6283407053146859 Validation: 6.21057265227891

c1=-5.0, c2=10, d=20, lambda=0.001
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=0.0010500000000000002
c1=-5.0, c2=10, d=20, lambda=0.01
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=0.0105
c1=-5.0, c2=10, d=20, lambda=0.1
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=0.10500000000000001
c1=-5.0, c2=10, d=20, lambda=1
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=1.05
c1=-5.0, c2=10, d=20, lambda=10
singular matrix error
c1=-5.25, c2=10.5, d=21.0, lambda=10.5
c1=-5.0, c2=15, d=-30, lambda=0.001

Train: 0.7661138771301836 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-30, lambda=0.01

Train: 0.7661138771302904 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-30, lambda=0.1

Train: 0.7661138771303011 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-30, lambda=1

Train: 0.7661138771303021 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-30, lambda=10

Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-25, lambda=0.001

Train: 0.766113877118097 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-25, lambda=0.01

Train: 0.7661138771290817 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-25, lambda=0.1

Train: 0.7661138771301802 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-25, lambda=1

Train: 0.76611387713029 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-25, lambda=10

Train: 0.7661138771303011 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-20, lambda=0.001

Train: 0.7661138758735083 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-20, lambda=0.01

Train: 0.7661138770046199 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-20, lambda=0.1

Train: 0.766113877117734 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-20, lambda=1

Train: 0.7661138771290454 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-20, lambda=10

Train: 0.7661138771301765 Validation: 0.7424498187920576

c1=-5.0, c2=15, d=-15, lambda=0.001

Train: 0.766113748051612 Validation: 0.7424498187894308

c1=-5.0, c2=15, d=-15, lambda=0.01

Train: 0.7661138641905171 Validation: 0.7424498187917948

c1=-5.0, c2=15, d=-15, lambda=0.1

Train: 0.7661138758360038 Validation: 0.7424498187920312

c1=-5.0, c2=15, d=-15, lambda=1

Train: 0.7661138770008692 Validation: 0.7424498187920548

c1=-5.0, c2=15, d=-15, lambda=10

Train: 0.7661138771173589 Validation: 0.7424498187920573

c1=-5.0, c2=15, d=-10, lambda=0.001

Train: 0.7661016016925497 Validation: 0.7424479005359986

c1=-5.0, c2=15, d=-10, lambda=0.01

Train: 0.7661123859083433 Validation: 0.7424496269555424

c1=-5.0, c2=15, d=-10, lambda=0.1

Train: 0.7661137247061438 Validation: 0.7424497996082786

c1=-5.0, c2=15, d=-10, lambda=1

Train: 0.7661138618540436 Validation: 0.7424498168736783

c1=-5.0, c2=15, d=-10, lambda=10

Train: 0.7661138756023371 Validation: 0.7424498186002196

c1=-5.0, c2=15, d=-5, lambda=0.001

Train: 0.5576312835910056 Validation: 0.5304432663214017

c1=-5.0, c2=15, d=-5, lambda=0.01

Train: 0.6726560438696287 Validation: 0.646797324907571

c1=-5.0, c2=15, d=-5, lambda=0.1

Train: 0.7526677389162308 Validation: 0.7287156191644454

c1=-5.0, c2=15, d=-5, lambda=1

Train: 0.7647101608458193 Validation: 0.7410167274531683

c1=-5.0, c2=15, d=-5, lambda=10

Train: 0.7659728881731297 Validation: 0.7423058875624104

c1=-5.0, c2=15, d=0, lambda=0.001

Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-5.0, c2=15, d=0, lambda=0.01

Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-5.0, c2=15, d=0, lambda=0.1

Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-5.0, c2=15, d=0, lambda=1

Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-5.0, c2=15, d=0, lambda=10

Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-5.0, c2=15, d=5, lambda=0.001

Train: 0.07608825810209961 Validation: 1.7453531645398095

c1=-5.0, c2=15, d=5, lambda=0.01

Train: 0.07608825782307503 Validation: 1.745794119233668

c1=-5.0, c2=15, d=5, lambda=0.1

Train: 0.0760882586308587 Validation: 1.750142162721645

c1=-5.0, c2=15, d=5, lambda=1

Train: 0.07608834752750387 Validation: 1.7970937364007131

c1=-5.0, c2=15, d=5, lambda=10

Train: 0.07613118229687818 Validation: 3.1302209631578672

c1=-5.0, c2=15, d=10, lambda=0.001

Train: 2.878103057419979 Validation: 43.11475072276341

c1=-5.0, c2=15, d=10, lambda=0.01

